PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"35717856","Amplifying patient voices amid pandemic: Perspectives on tracheostomy care, communication, and connection","Pandian V, Hopkins BS, Yang CJ, Ward E, Sperry ED, Khalil O, Gregson P, Bonakdar L, Messer J, Messer S, Chessels G, Bosworth B, Randall DM, Freeman-Sanderson A, McGrath BA, Brenner MJ.","Am J Otolaryngol. 2022 Sep-Oct;43(5):103525. doi: 10.1016/j.amjoto.2022.103525. Epub 2022 Jun 7.","Pandian V","Am J Otolaryngol","2022","2022/06/19","PMC9172276","","10.1016/j.amjoto.2022.103525"
"29130870","Modern technology to support carers of care recipients with dementia or functional mental illness: promising progress, but a long road ahead","Lautenschlager NT, Diehl-Schmid J, Loi SM, Mayer J, Tensil M, Kurz AF.","Int Psychogeriatr. 2017 Dec;29(12):1933-1935. doi: 10.1017/S1041610217002150.","Lautenschlager NT","Int Psychogeriatr","2017","2017/11/14","","","10.1017/S1041610217002150"
"34875965","Pilot Study of a Brief Hypnotic Induction: Effects on Blood Pressure, Heart Rate, and Subjective Distress in Patients Diagnosed with Hypertension","Upoyo AS, Triyanto E, Taufik A.","Int J Clin Exp Hypn. 2022 Jan-Mar;70(1):83-90. doi: 10.1080/00207144.2022.2004544. Epub 2021 Dec 8.","Upoyo AS","Int J Clin Exp Hypn","2022","2021/12/08","","","10.1080/00207144.2022.2004544"
"36386403","From the identification of biopsychosocial risk factors to an increase in pain-related self-efficacy (IDRIS) - The online-based conveyance of an explanatory model for chronic back pain: Study protocol of a cohort multiple randomized controlled trial","Engelmann P, Löwe B, Hüsing P.","Internet Interv. 2022 Oct 27;30:100582. doi: 10.1016/j.invent.2022.100582. eCollection 2022 Dec.","Engelmann P","Internet Interv","2022","2022/11/17","PMC9640321","","10.1016/j.invent.2022.100582"
"34108187","Effect of a narrative intervention on individual-level abortion stigma: a randomised controlled trial","Sackeim MG, Lee SY, Newton S, Lauderdale D, Gilliam M.","BMJ Sex Reprod Health. 2022 Jan;48(1):47-53. doi: 10.1136/bmjsrh-2021-201055. Epub 2021 Jun 9.","Sackeim MG","BMJ Sex Reprod Health","2022","2021/06/10","","","10.1136/bmjsrh-2021-201055"
"28944453","Personalised digital interventions for reducing hazardous and harmful alcohol consumption in community-dwelling populations","Kaner EF, Beyer FR, Garnett C, Crane D, Brown J, Muirhead C, Redmore J, O'Donnell A, Newham JJ, de Vocht F, Hickman M, Brown H, Maniatopoulos G, Michie S.","Cochrane Database Syst Rev. 2017 Sep 25;9(9):CD011479. doi: 10.1002/14651858.CD011479.pub2.","Kaner EF","Cochrane Database Syst Rev","2017","2017/09/26","PMC6483779","","10.1002/14651858.CD011479.pub2"
"32902712","Rapid deployment of virtual mind-body interventions during the COVID-19 outbreak: feasibility, acceptability, and implications for future care","Trevino KM, Raghunathan N, Latte-Naor S, Polubriaginof FCG, Jensen C, Atkinson TM, Emard N, Seluzicki CM, Ostroff JS, Mao JJ.","Support Care Cancer. 2021 Feb;29(2):543-546. doi: 10.1007/s00520-020-05740-2. Epub 2020 Sep 9.","Trevino KM","Support Care Cancer","2021","2020/09/09","PMC7479401","","10.1007/s00520-020-05740-2"
"37924247","Online remote behavioural intervention for tics in 9- to 17-year-olds: the ORBIT RCT with embedded process and economic evaluation","Hollis C, Hall CL, Khan K, Le Novere M, Marston L, Jones R, Hunter R, Brown BJ, Sanderson C, Andrén P, Bennett SD, Chamberlain LR, Davies EB, Evans A, Kouzoupi N, McKenzie C, Heyman I, Kilgariff J, Glazebrook C, Mataix-Cols D, Serlachius E, Murray E, Murphy T.","Health Technol Assess. 2023 Oct;27(18):1-120. doi: 10.3310/CPMS3211.","Hollis C","Health Technol Assess","2023","2023/11/04","PMC10641713","","10.3310/CPMS3211"
"35333009","Mental health burden of empty nose syndrome compared to chronic rhinosinusitis and chronic rhinitis","Lamb M, Bacon DR, Zeatoun A, Onourah P, Thorp BD, Abramowitz J, Ebert CS Jr, Kimple AJ, Senior BA.","Int Forum Allergy Rhinol. 2022 Nov;12(11):1340-1349. doi: 10.1002/alr.22997. Epub 2022 Apr 7.","Lamb M","Int Forum Allergy Rhinol","2022","2022/03/25","","","10.1002/alr.22997"
"31539293","Effects of Exercise Training Combined with Virtual Reality in Functionality and Health-Related Quality of Life of Patients on Hemodialysis","Maynard LG, de Menezes DL, Lião NS, de Jesus EM, Andrade NLS, Santos JCD, da Silva Júnior WM, Bastos KA, Barreto Filho JAS.","Games Health J. 2019 Oct;8(5):339-348. doi: 10.1089/g4h.2018.0066.","Maynard LG","Games Health J","2019","2019/09/21","","","10.1089/g4h.2018.0066"
"37538411","A Single-Blind Randomized Control Trial on the Effectiveness of Adjunct Cognitive Stimulation Therapy on Cognitive Outcomes in Dementia","Bhowmik S, Chandra M, Anand K, Dahuja S.","Ann Indian Acad Neurol. 2023 May-Jun;26(3):225-234. doi: 10.4103/aian.aian_928_22. Epub 2023 Apr 17.","Bhowmik S","Ann Indian Acad Neurol","2023","2023/08/04","PMC10394451","","10.4103/aian.aian_928_22"
"34464411","Virtual reality environment using a dome screen for procedural pain in young children during intravenous placement: A pilot randomized controlled trial","Lee HN, Bae W, Park JW, Jung JY, Hwang S, Kim DK, Kwak YH.","PLoS One. 2021 Aug 31;16(8):e0256489. doi: 10.1371/journal.pone.0256489. eCollection 2021.","Lee HN","PLoS One","2021","2021/08/31","PMC8407539","","10.1371/journal.pone.0256489"
"35767348","A Mobile Education and Social Support Group Intervention for Improving Postpartum Health in Northern India: Development and Usability Study","El Ayadi AM, Duggal M, Bagga R, Singh P, Kumar V, Ahuja A, Kankaria A, Hosapatna Basavarajappa D, Kaur J, Sharma P, Gupta S, Pendse RS, Weil L, Swendeman D, Diamond-Smith NG.","JMIR Form Res. 2022 Jun 29;6(6):e34087. doi: 10.2196/34087.","El Ayadi AM","JMIR Form Res","2022","2022/06/29","PMC9280461","","10.2196/34087"
"36018625","Effects of Video-Based Patient Education and Consultation on Unplanned Health Care Utilization and Early Recovery After Coronary Artery Bypass Surgery (IMPROV-ED): Randomized Controlled Trial","van Steenbergen G, van Veghel D, van Lieshout D, Sperwer M, Ter Woorst J, Dekker L.","J Med Internet Res. 2022 Aug 26;24(8):e37728. doi: 10.2196/37728.","van Steenbergen G","J Med Internet Res","2022","2022/08/26","PMC9463622","","10.2196/37728"
"36508243","The Effectiveness of Internet-Guided Self-help Interventions to Promote Physical Activity Among Individuals With Depression: Systematic Review","Tang Y, Gierc M, Lam RW, Liu S, Faulkner G.","JMIR Ment Health. 2022 Dec 12;9(12):e38049. doi: 10.2196/38049.","Tang Y","JMIR Ment Health","2022","2022/12/12","PMC9793299","","10.2196/38049"
"33855807","""Air Anatomy"" - Teaching Complex Spatial Anatomy Using Simple Hand Gestures","Yohannan DG, Oommen AM, Amogh BJ, Raju NK, Suresh RO, Nair SJ.","Anat Sci Educ. 2022 May;15(3):552-565. doi: 10.1002/ase.2088. Epub 2021 Jul 14.","Yohannan DG","Anat Sci Educ","2022","2021/04/15","","","10.1002/ase.2088"
"37726977","The effectiveness and cultural adaptations of psychological interventions for eating disorders in East Asia: A systematic scoping review","Yim SH, Schmidt U.","Int J Eat Disord. 2023 Dec;56(12):2165-2188. doi: 10.1002/eat.24061. Epub 2023 Sep 19.","Yim SH","Int J Eat Disord","2023","2023/09/20","","","10.1002/eat.24061"
"37881464","Protocol of a feasibility randomised controlled trial of Empowered Conversations: training family carers to enhance their relationships and communication with people living with dementia","Eastham C, Mansell W, Sutton C, Prior Y, Keady J, Shields G, Riley C, Bowker G, Sylvestre Y, Morris L.","NIHR Open Res. 2023 Jul 10;3:36. doi: 10.3310/nihropenres.13441.1. eCollection 2023.","Eastham C","NIHR Open Res","2023","2023/10/26","PMC10593329","","10.3310/nihropenres.13441.1"
"32297772","Type D personality and global positioning system tracked social behavior in patients with cardiovascular disease","Habibović M, Gavidia G, Broers E, Wetzels M, Ayoola I, Ribas V, Piera-Jimenez J, Widdershoven J, Denollet J.","Health Psychol. 2020 Aug;39(8):711-720. doi: 10.1037/hea0000823. Epub 2020 Apr 16.","Habibović M","Health Psychol","2020","2020/04/17","","","10.1037/hea0000823"
"37316768","App-based interventions for the prevention of postpartum depression: a systematic review and meta-analysis","Miura Y, Ogawa Y, Shibata A, Kamijo K, Joko K, Aoki T.","BMC Pregnancy Childbirth. 2023 Jun 14;23(1):441. doi: 10.1186/s12884-023-05749-5.","Miura Y","BMC Pregnancy Childbirth","2023","2023/06/14","PMC10265566","","10.1186/s12884-023-05749-5"
"32502564","What Is the Impact of Engaging With Natural Environments Delivered Via Virtual Reality on the Psycho-emotional Health of People With Spinal Cord Injury Receiving Rehabilitation in Hospital? Findings From a Pilot Randomized Controlled Trial","Lakhani A, Martin K, Gray L, Mallison J, Grimbeek P, Hollins I, Mackareth C.","Arch Phys Med Rehabil. 2020 Sep;101(9):1532-1540. doi: 10.1016/j.apmr.2020.05.013. Epub 2020 Jun 2.","Lakhani A","Arch Phys Med Rehabil","2020","2020/06/06","","","10.1016/j.apmr.2020.05.013"
"21760835","Support through patient internet-communities: Lived experience of Russian in vitro fertilization patients","Isupova OG.","Int J Qual Stud Health Well-being. 2011;6(3). doi: 10.3402/qhw.v6i3.5907. Epub 2011 Jul 12.","Isupova OG","Int J Qual Stud Health Well-being","2011","2011/07/16","PMC3136244","","10.3402/qhw.v6i3.5907"
"25500281","Pain management in cancer patients using a mobile app: study design of a randomized controlled trial","Agboola S, Kamdar M, Flanagan C, Searl M, Traeger L, Kvedar J, Jethwani K.","JMIR Res Protoc. 2014 Dec 12;3(4):e76. doi: 10.2196/resprot.3957.","Agboola S","JMIR Res Protoc","2014","2014/12/16","PMC4275494","","10.2196/resprot.3957"
"31499227","Health coaching to improve self-care of informal caregivers of adults with chronic heart failure - iCare4Me: Study protocol for a randomized controlled trial","Riegel B, Hanlon AL, Coe NB, Hirschman KB, Thomas G, Stawnychy M, Wald JW, Bowles KH.","Contemp Clin Trials. 2019 Oct;85:105845. doi: 10.1016/j.cct.2019.105845. Epub 2019 Sep 6.","Riegel B","Contemp Clin Trials","2019","2019/09/10","PMC6815729","NIHMS1539317","10.1016/j.cct.2019.105845"
"33957790","A Peek into Their Mind? An Exploration of Links Between Offense-Supportive Statements and Behaviors among Men Who Sexually Exploit Children and Adolescents Online","Paquette S, Fortin F.","Int J Offender Ther Comp Criminol. 2023 May;67(6-7):591-617. doi: 10.1177/0306624X211013523. Epub 2021 May 6.","Paquette S","Int J Offender Ther Comp Criminol","2023","2021/05/07","PMC10052436","","10.1177/0306624X211013523"
"37862090","Effectiveness of a Theory-Based Digital Animated Video Intervention to Reduce Intention and Willingness to Sext Among Diploma Students: Cluster Randomized Controlled Trial","Mansor N, Ahmad N, Md Said S, Tan KA, Sutan R.","J Med Internet Res. 2023 Oct 20;25:e48968. doi: 10.2196/48968.","Mansor N","J Med Internet Res","2023","2023/10/20","PMC10625075","","10.2196/48968"
"19101251","A pilot study to integrate an immersive virtual patient with a breast complaint and breast examination simulator into a surgery clerkship","Deladisma AM, Gupta M, Kotranza A, Bittner JG 4th, Imam T, Swinson D, Gucwa A, Nesbit R, Lok B, Pugh C, Lind DS.","Am J Surg. 2009 Jan;197(1):102-6. doi: 10.1016/j.amjsurg.2008.08.012.","Deladisma AM","Am J Surg","2009","2008/12/23","","","10.1016/j.amjsurg.2008.08.012"
"35927769","Living labs for a mobile app-based health program: effectiveness of a 24-week walking intervention for cardiovascular disease risk reduction among female Korean-Chinese migrant workers: a randomized controlled trial","Kim Y, Lee H, Chung ML.","Arch Public Health. 2022 Aug 4;80(1):181. doi: 10.1186/s13690-022-00941-z.","Kim Y","Arch Public Health","2022","2022/08/04","PMC9351079","","10.1186/s13690-022-00941-z"
"25499872","A Mobile Health Intervention for Self-Management and Lifestyle Change for Persons With Type 2 Diabetes, Part 2: One-Year Results From the Norwegian Randomized Controlled Trial RENEWING HEALTH","Holmen H, Torbjørnsen A, Wahl AK, Jenum AK, Småstuen MC, Arsand E, Ribu L.","JMIR Mhealth Uhealth. 2014 Dec 11;2(4):e57. doi: 10.2196/mhealth.3882.","Holmen H","JMIR Mhealth Uhealth","2014","2014/12/16","PMC4275495","","10.2196/mhealth.3882"
"38109922","BLUES - stabilizing mood and sleep with blue blocking eyewear in bipolar disorder - a randomized controlled trial study protocol","Madsen HØ, Hageman I, Martiny K, Faurholt-Jepsen M, Kolko M, Henriksen TEG, Kessing LV.","Ann Med. 2023;55(2):2292250. doi: 10.1080/07853890.2023.2292250. Epub 2023 Dec 18.","Madsen HØ","Ann Med","2023","2023/12/18","PMC10732202","","10.1080/07853890.2023.2292250"
"36468299","Effectiveness of online-based cognitive intervention in community-dwelling older adults with cognitive dysfunction: A systematic review and meta-analysis","Chae HJ, Lee SH.","Int J Geriatr Psychiatry. 2023 Jan;38(1):e5853. doi: 10.1002/gps.5853.","Chae HJ","Int J Geriatr Psychiatry","2023","2022/12/05","PMC10107881","","10.1002/gps.5853"
"36374272","Qualitative exploration of the psychological dimensions of telehealth shared medical appointments (SMAs) for buprenorphine prescribing","Greenberg B, Oft AC, Lucitt L, Haug NA, Lembke A.","J Addict Dis. 2024 Jan-Mar;42(1):14-23. doi: 10.1080/10550887.2022.2123669. Epub 2022 Nov 14.","Greenberg B","J Addict Dis","2024","2022/11/14","","","10.1080/10550887.2022.2123669"
"24108531","Psychological interventions for needle-related procedural pain and distress in children and adolescents","Uman LS, Birnie KA, Noel M, Parker JA, Chambers CT, McGrath PJ, Kisely SR.","Cochrane Database Syst Rev. 2013 Oct 10;(10):CD005179. doi: 10.1002/14651858.CD005179.pub3.","Uman LS","Cochrane Database Syst Rev","2013","2013/10/11","","","10.1002/14651858.CD005179.pub3"
"35436237","The Effect of a Sepsis Interprofessional Education Using Virtual Patient Telesimulation on Sepsis Team Care in Clinical Practice: Mixed Methods Study","Chua WL, Ooi SL, Chan GWH, Lau TC, Liaw SY.","J Med Internet Res. 2022 Apr 18;24(4):e35058. doi: 10.2196/35058.","Chua WL","J Med Internet Res","2022","2022/04/18","PMC9062715","","10.2196/35058"
"31486406","A Digital Intervention Addressing Alcohol Use Problems (the ""Daybreak"" Program): Quasi-Experimental Randomized Controlled Trial","Tait RJ, Paz Castro R, Kirkman JJL, Moore JC, Schaub MP.","J Med Internet Res. 2019 Sep 4;21(9):e14967. doi: 10.2196/14967.","Tait RJ","J Med Internet Res","2019","2019/09/06","PMC6753690","","10.2196/14967"
"34721212","Investigating the Persuasive Effects of Testimonials on the Acceptance of Digital Stress Management Trainings Among University Students and Underlying Mechanisms: A Randomized Controlled Trial","Apolinário-Hagen J, Fritsche L, Wopperer J, Wals F, Harrer M, Lehr D, Ebert DD, Salewski C.","Front Psychol. 2021 Oct 13;12:738950. doi: 10.3389/fpsyg.2021.738950. eCollection 2021.","Apolinário-Hagen J","Front Psychol","2021","2021/11/01","PMC8549694","","10.3389/fpsyg.2021.738950"
"34179370","Virtual Teaming: Leveraging Team Science Sense-Making During COVID-19","Portman DG, Thirlwell S, Donovan KA, Ellington L.","J Patient Exp. 2021 Feb 23;8:2374373521996945. doi: 10.1177/2374373521996945. eCollection 2021.","Portman DG","J Patient Exp","2021","2021/06/28","PMC8205325","","10.1177/2374373521996945"
"18688054","Symptom assessment in palliative care: a need for international collaboration","Kaasa S, Loge JH, Fayers P, Caraceni A, Strasser F, Hjermstad MJ, Higginson I, Radbruch L, Haugen DF.","J Clin Oncol. 2008 Aug 10;26(23):3867-73. doi: 10.1200/JCO.2007.15.8881.","Kaasa S","J Clin Oncol","2008","2008/08/09","","","10.1200/JCO.2007.15.8881"
"32306847","The effectiveness of mHealth interventions on postpartum depression: A systematic review and meta-analysis","Zhou C, Hu H, Wang C, Zhu Z, Feng G, Xue J, Yang Z.","J Telemed Telecare. 2022 Feb;28(2):83-95. doi: 10.1177/1357633X20917816. Epub 2020 Apr 19.","Zhou C","J Telemed Telecare","2022","2020/04/21","","","10.1177/1357633X20917816"
"35044317","A Digital Intervention for Respiratory Tract Infections (Internet Dr): Process Evaluation to Understand How to Support Self-care for Minor Ailments","Miller S, Yardley L, Smith P, Weal M, Anderson A, Stuart B, Little P, Morrison L.","JMIR Form Res. 2022 Jan 19;6(1):e24239. doi: 10.2196/24239.","Miller S","JMIR Form Res","2022","2022/01/19","PMC8811700","","10.2196/24239"
"38096020","Digital Support Systems to Improve Child Health and Development in Peru: Protocol for a Randomized Controlled Trial","Hartinger Pena SM, Mäusezahl D, Jäggi L, Aguilar L, Alvarado Llatance M, Castellanos A, Huaylinos Bustamante ML, Hinckley K, Charles McCoy D, Zhang C, Fink G.","JMIR Res Protoc. 2023 Dec 14;12:e50371. doi: 10.2196/50371.","Hartinger Pena SM","JMIR Res Protoc","2023","2023/12/14","PMC10755649","","10.2196/50371"
"11447785","Group process and group phenomena on the Internet","Weinberg H.","Int J Group Psychother. 2001 Jul;51(3):361-78. doi: 10.1521/ijgp.51.3.361.49881.","Weinberg H","Int J Group Psychother","2001","2001/07/13","","","10.1521/ijgp.51.3.361.49881"
"29241435","Potential Benefits of Incorporating Peer-to-Peer Interactions Into Digital Interventions for Psychotic Disorders: A Systematic Review","Biagianti B, Quraishi SH, Schlosser DA.","Psychiatr Serv. 2018 Apr 1;69(4):377-388. doi: 10.1176/appi.ps.201700283. Epub 2017 Dec 15.","Biagianti B","Psychiatr Serv","2018","2017/12/16","PMC5988432","NIHMS970292","10.1176/appi.ps.201700283"
"37310324","Condensed Internet-delivered prolonged exposure provided soon after trauma: a randomised trial","Bragesjö M, Arnberg FK, Olofsdotter Lauri K, Aspvall K, Särnholm J, Andersson E.","Psychol Med. 2023 Apr;53(5):1989-1998. doi: 10.1017/S0033291721003706. Epub 2021 Sep 14.","Bragesjö M","Psychol Med","2023","2023/06/13","PMC10106292","","10.1017/S0033291721003706"
"34101611","Development of a Digital Patient Education Tool for Patients With Cancer During the COVID-19 Pandemic","Turkdogan S, Schnitman G, Wang T, Gotlieb R, How J, Gotlieb WH.","JMIR Cancer. 2021 Jun 21;7(2):e23637. doi: 10.2196/23637.","Turkdogan S","JMIR Cancer","2021","2021/06/08","PMC8218900","","10.2196/23637"
